word,course,date,topic,subtopic,emojiRating 
since,W266,2018-09-24 00:00:00,technology,Class discussion,2
receiving,W266,2018-09-24 00:00:00,technology,Class discussion,2
feedback),W266,2018-09-24 00:00:00,technology,Class discussion,2
tries,W266,2018-09-24 00:00:00,technology,Class discussion,2
whiteboard/diagram,W266,2018-09-24 00:00:00,technology,Class discussion,2
certain,W266,2018-09-24 00:00:00,technology,Class discussion,2
algorithms,W266,2018-09-24 00:00:00,technology,Class discussion,2
except,W266,2018-09-24 00:00:00,technology,Class discussion,2
uses,W266,2018-09-24 00:00:00,technology,Class discussion,2
zoom's,W266,2018-09-24 00:00:00,technology,Class discussion,2
ms,W266,2018-09-24 00:00:00,technology,Class discussion,2
paint,W266,2018-09-24 00:00:00,technology,Class discussion,2
equivalent,W266,2018-09-24 00:00:00,technology,Class discussion,2
(not,W266,2018-09-24 00:00:00,technology,Class discussion,2
kidding),W266,2018-09-24 00:00:00,technology,Class discussion,2
trackpad,W266,2018-09-24 00:00:00,technology,Class discussion,2
laptop,W266,2018-09-24 00:00:00,technology,Class discussion,2
totally,200,2018-10-28 00:00:00,technology,Lectures are boring,3
agree,200,2018-10-28 00:00:00,technology,Lectures are boring,3
need,200,2018-10-28 00:00:00,technology,Lectures are boring,3
zoom/full,200,2018-10-28 00:00:00,technology,Lectures are boring,3
screen,200,2018-10-28 00:00:00,technology,Lectures are boring,3
capabilities,200,2018-10-28 00:00:00,technology,Lectures are boring,3
reason,200,2018-10-28 00:00:00,technology,Lectures are boring,3
"""slideshow""",200,2018-10-28 00:00:00,technology,Lectures are boring,3
format,200,2018-10-28 00:00:00,technology,Lectures are boring,3
allows,200,2018-10-28 00:00:00,technology,Lectures are boring,3
fullscreen,200,2018-10-28 00:00:00,technology,Lectures are boring,3
viewing,200,2018-10-28 00:00:00,technology,Lectures are boring,3
idea,200,2018-10-28 00:00:00,technology,Lectures are boring,3
that's,200,2018-10-28 00:00:00,technology,Lectures are boring,3
universal,200,2018-10-28 00:00:00,technology,Lectures are boring,3
feature,200,2018-10-28 00:00:00,technology,Lectures are boring,3
subtitles,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
images,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
small,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
see,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
even,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
laptop,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
(much,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
less,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
mobile),201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
zoom,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
(except,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
native,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
browser,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
even,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
400%,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
hard,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
read,201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
slides),201,2018-06-10 00:00:00,technology,Lectures are confusing and difficult,2
example,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
professoring,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
students,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
would,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
ask,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
could,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
record,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
class,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
get,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
instructor's,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
permission,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
sometimes,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
recordings,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
sound,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
sometimes,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
video,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
case,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
students',203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
voices,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
always,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
recorded,203,2019-02-23 00:00:00,technology,Lectures are confusing and difficult,3
would,207,2018-01-17 00:00:00,technology,Course subject matter,3
add,207,2018-01-17 00:00:00,technology,Course subject matter,3
prepared,207,2018-01-17 00:00:00,technology,Course subject matter,3
provision,207,2018-01-17 00:00:00,technology,Course subject matter,3
server,207,2018-01-17 00:00:00,technology,Course subject matter,3
least,207,2018-01-17 00:00:00,technology,Course subject matter,3
32,207,2018-01-17 00:00:00,technology,Course subject matter,3
gigs,207,2018-01-17 00:00:00,technology,Course subject matter,3
ram,207,2018-01-17 00:00:00,technology,Course subject matter,3
experiences,207,2018-01-17 00:00:00,technology,Course subject matter,3
48,207,2018-01-17 00:00:00,technology,Course subject matter,3
gigs,207,2018-01-17 00:00:00,technology,Course subject matter,3
need,207,2018-01-17 00:00:00,technology,Course subject matter,3
last,207,2018-01-17 00:00:00,technology,Course subject matter,3
question,207,2018-01-17 00:00:00,technology,Course subject matter,3
hw5,207,2018-01-17 00:00:00,technology,Course subject matter,3
complete,207,2018-01-17 00:00:00,technology,Course subject matter,3
basic,207,2018-01-17 00:00:00,technology,Course subject matter,3
docker,207,2018-01-17 00:00:00,technology,Course subject matter,3
tutorial,207,2018-01-17 00:00:00,technology,Course subject matter,3
particular,210,2018-07-05 00:00:00,technology,Class discussion,3
synergy,210,2018-07-05 00:00:00,technology,Class discussion,3
classes,210,2018-07-05 00:00:00,technology,Class discussion,3
except,210,2018-07-05 00:00:00,technology,Class discussion,3
practice,210,2018-07-05 00:00:00,technology,Class discussion,3
linux,210,2018-07-05 00:00:00,technology,Class discussion,3
command,210,2018-07-05 00:00:00,technology,Class discussion,3
line,210,2018-07-05 00:00:00,technology,Class discussion,3
stuff,210,2018-07-05 00:00:00,technology,Class discussion,3
sql,210,2018-07-05 00:00:00,technology,Class discussion,3
adds,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
supplemental,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
material,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
live,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
lecture,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
found,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
highly,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
relevant,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
leads,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
discussions,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
explore,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
fundamental,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
concepts,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
topics,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
cover,210,2018-09-13 00:00:00,live session,Discussion and assignment questions,4
teaching,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
staff,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
wonderful,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
job,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
focusing,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
solve,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
problems,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
(aka,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
real,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
world),W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
introducing,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
methods,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
tools,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
along,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
way,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
(with,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
plenty,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
opportunities,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
practice,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
using,W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
them),W266,2019-02-28 00:00:00,instructors,Lectures are confusing and difficult,5
instructors,266,2018-08-09 00:00:00,live session,Lectures are confusing and difficult,4
pretty,266,2018-08-09 00:00:00,live session,Lectures are confusing and difficult,4
good,266,2018-08-09 00:00:00,live session,Lectures are confusing and difficult,4
walking,266,2018-08-09 00:00:00,live session,Lectures are confusing and difficult,4
important,266,2018-08-09 00:00:00,live session,Lectures are confusing and difficult,4
concepts,266,2018-08-09 00:00:00,live session,Lectures are confusing and difficult,4
clear,266,2018-08-09 00:00:00,live session,Lectures are confusing and difficult,4
could,266,2018-08-09 00:00:00,live session,Lectures are confusing and difficult,4
live,266,2018-08-09 00:00:00,live session,Lectures are confusing and difficult,4
sessions,266,2018-08-09 00:00:00,live session,Lectures are confusing and difficult,4
instruction,203,2018-03-26 00:00:00,live session,Confused by grading,2
team,203,2018-03-26 00:00:00,live session,Confused by grading,2
ton,203,2018-03-26 00:00:00,live session,Confused by grading,2
preparation,203,2018-03-26 00:00:00,live session,Confused by grading,2
work,203,2018-03-26 00:00:00,live session,Confused by grading,2
lost,203,2018-03-26 00:00:00,live session,Confused by grading,2
live,203,2018-03-26 00:00:00,live session,Confused by grading,2
session,203,2018-03-26 00:00:00,live session,Confused by grading,2
time,203,2018-03-26 00:00:00,live session,Confused by grading,2
could,203,2018-03-26 00:00:00,live session,Confused by grading,2
otherwise,203,2018-03-26 00:00:00,live session,Confused by grading,2
spent,203,2018-03-26 00:00:00,live session,Confused by grading,2
asking,203,2018-03-26 00:00:00,live session,Confused by grading,2
interesting,203,2018-03-26 00:00:00,live session,Confused by grading,2
challenging,203,2018-03-26 00:00:00,live session,Confused by grading,2
questions,203,2018-03-26 00:00:00,live session,Confused by grading,2
topic,203,2018-03-26 00:00:00,live session,Confused by grading,2
materials,200,2018-01-28 00:00:00,live session,Class discussion,2
synced,200,2018-01-28 00:00:00,live session,Class discussion,2
different,200,2018-01-28 00:00:00,live session,Class discussion,2
live,200,2018-01-28 00:00:00,live session,Class discussion,2
sessions,200,2018-01-28 00:00:00,live session,Class discussion,2
second,200,2018-01-28 00:00:00,live session,Class discussion,2
last,200,2018-01-28 00:00:00,live session,Class discussion,2
week,200,2018-01-28 00:00:00,live session,Class discussion,2
,200,2018-01-28 00:00:00,live session,Class discussion,2
instructors,200,2018-01-28 00:00:00,live session,Class discussion,2
always,200,2018-01-28 00:00:00,live session,Class discussion,2
check,200,2018-01-28 00:00:00,live session,Class discussion,2
make,200,2018-01-28 00:00:00,live session,Class discussion,2
sure,200,2018-01-28 00:00:00,live session,Class discussion,2
things,200,2018-01-28 00:00:00,live session,Class discussion,2
synced,200,2018-01-28 00:00:00,live session,Class discussion,2
we're,209,2018-06-18 00:00:00,technology,Lectures are confusing and difficult,3
dl,209,2018-06-18 00:00:00,technology,Lectures are confusing and difficult,3
near,209,2018-06-18 00:00:00,technology,Lectures are confusing and difficult,3
end,209,2018-06-18 00:00:00,technology,Lectures are confusing and difficult,3
semester,209,2018-06-18 00:00:00,technology,Lectures are confusing and difficult,3
